"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","ATECO_2007","Ateco 2007","POSIZPROF","Posizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017","2017",0.054,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q1","T1-2017",0.027,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q2","T2-2017",0.019,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q4","T4-2017",0.11,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q3","T3-2017",0.062,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018","2018",0.066,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q1","T1-2018",0.084,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q4","T4-2018",0.151,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q3","T3-2018",0.028,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019","2019",0.044,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q1","T1-2019",0.1,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q2","T2-2019",0.032,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q3","T3-2019",0.043,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020","2020",0.093,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q2","T2-2020",0.071,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q1","T1-2020",0.075,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q3","T3-2020",0.136,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q4","T4-2020",0.092,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016","2016",25.622,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q2","T2-2016",31.082,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q1","T1-2016",25.199,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q4","T4-2016",19.657,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q3","T3-2016",26.549,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017","2017",23.981,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q1","T1-2017",15.785,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q2","T2-2017",24.986,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q4","T4-2017",25.262,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q3","T3-2017",29.892,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018","2018",20.278,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q2","T2-2018",19.275,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q1","T1-2018",18.084,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q4","T4-2018",22.914,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q3","T3-2018",20.84,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019","2019",17.611,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q1","T1-2019",16.339,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q2","T2-2019",14.869,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q4","T4-2019",22.311,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q3","T3-2019",16.924,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020","2020",16.823,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q2","T2-2020",12.165,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q1","T1-2020",17.32,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q3","T3-2020",16.222,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q4","T4-2020",21.584,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016","2016",1.601,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q2","T2-2016",0.829,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q1","T1-2016",2.373,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q4","T4-2016",1.74,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q3","T3-2016",1.463,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017","2017",1.915,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q1","T1-2017",1.11,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q2","T2-2017",2.509,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q4","T4-2017",1.158,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q3","T3-2017",2.885,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018","2018",1.832,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q2","T2-2018",2.549,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q1","T1-2018",0.884,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q4","T4-2018",2.12,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q3","T3-2018",1.776,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019","2019",1.183,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q1","T1-2019",1.706,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q2","T2-2019",0.58,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q4","T4-2019",1.879,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q3","T3-2019",0.566,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020","2020",2.684,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q2","T2-2020",2.112,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q1","T1-2020",4.261,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q3","T3-2020",2.034,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q4","T4-2020",2.327,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016","2016",22.894,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q2","T2-2016",21.699,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q1","T1-2016",21.733,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q4","T4-2016",27.317,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q3","T3-2016",20.828,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017","2017",19.319,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q1","T1-2017",15.156,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q2","T2-2017",20.84,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q4","T4-2017",22.959,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q3","T3-2017",18.322,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018","2018",18.34,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q2","T2-2018",20.763,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q1","T1-2018",15.615,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q4","T4-2018",15.981,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q3","T3-2018",21.002,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019","2019",16.874,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q1","T1-2019",15.905,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q2","T2-2019",17.971,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q4","T4-2019",15.531,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q3","T3-2019",18.088,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020","2020",16.737,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q2","T2-2020",16.693,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q1","T1-2020",13.114,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q3","T3-2020",18.027,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q4","T4-2020",19.115,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016","2016",0.354,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q2","T2-2016",0.475,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q1","T1-2016",0.186,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q3","T3-2016",0.754,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017","2017",0.485,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q2","T2-2017",0.281,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q4","T4-2017",1.455,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q3","T3-2017",0.205,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018","2018",1.09,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q2","T2-2018",1.057,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q1","T1-2018",0.796,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q4","T4-2018",1.352,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q3","T3-2018",1.157,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019","2019",1.142,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q1","T1-2019",1.046,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q2","T2-2019",0.784,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q4","T4-2019",1.3,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q3","T3-2019",1.438,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020","2020",1.399,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q2","T2-2020",1.098,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q1","T1-2020",1.961,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q3","T3-2020",0.757,,
"ITC3","Liguria","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q4","T4-2020",1.779,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016","2016",137.834,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q2","T2-2016",140.073,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q1","T1-2016",129.566,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q4","T4-2016",142.34,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q3","T3-2016",139.356,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017","2017",142.994,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q1","T1-2017",161.651,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q2","T2-2017",147.603,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q4","T4-2017",133.887,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q3","T3-2017",128.834,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018","2018",141.516,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q2","T2-2018",142.513,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q1","T1-2018",144.759,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q4","T4-2018",150.208,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q3","T3-2018",128.584,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019","2019",137.696,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q1","T1-2019",144.141,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q2","T2-2019",131.484,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q4","T4-2019",145.843,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q3","T3-2019",129.315,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020","2020",138.478,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q2","T2-2020",128.008,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q1","T1-2020",146.267,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q3","T3-2020",137.599,,
"ITC4","Lombardia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q4","T4-2020",142.04,,
"ITC4","Lombardia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016","2016",15.017,,
"ITC4","Lombardia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q2","T2-2016",15.607,,
"ITC4","Lombardia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q1","T1-2016",13.718,,
